Id,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,SalePrice,OverallQual,ExterQual,BsmtQual,KitchenQual,MSZoning_RM,Neighborhood_NoRidge,Neighborhood_NridgHt,Exterior1st_VinylSd,Exterior2nd_VinylSd,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,GarageType_Detchd,SaleType_New,SaleCondition_Partial
683,1996,1997,0.0,1291.0,1291,1291,1,6,1,1996.0,2.0,431.0,173000.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
684,2002,2002,215.0,1626.0,1668,1668,2,7,1,2002.0,3.0,702.0,285000.0,8.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
685,1998,1998,30.0,1195.0,1195,1839,2,7,0,1998.0,2.0,486.0,221000.0,6.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
686,1984,1984,0.0,1190.0,1190,2090,2,6,1,1984.0,2.0,577.0,207500.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
687,2007,2007,0.0,874.0,874,1761,3,7,0,2007.0,2.0,578.0,227875.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
688,2004,2004,0.0,551.0,551,1102,2,4,0,2004.0,2.0,480.0,148800.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
689,2007,2007,0.0,1419.0,1419,1419,2,7,1,2007.0,2.0,567.0,392000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
690,2005,2006,256.0,1362.0,1362,1362,2,6,1,2005.0,2.0,460.0,194700.0,5.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
691,2004,2004,147.0,848.0,848,848,1,3,1,2004.0,2.0,420.0,141000.0,5.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
692,1994,1995,1170.0,2444.0,2444,4316,3,10,2,1994.0,3.0,832.0,755000.0,9.0,4.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
693,1989,1990,293.0,1210.0,1238,2519,2,9,2,1989.0,2.0,628.0,335000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
694,1921,1968,0.0,1073.0,1073,1073,1,4,0,1968.0,1.0,326.0,108480.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
695,1936,1950,0.0,927.0,1067,1539,1,5,0,1995.0,2.0,576.0,141500.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
696,1987,1987,72.0,1112.0,1137,1137,2,5,1,1987.0,2.0,551.0,176000.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
697,1921,1950,0.0,616.0,616,616,1,4,0,1921.0,1.0,205.0,89000.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
698,1952,1952,0.0,980.0,1148,1148,1,6,0,1952.0,1.0,308.0,123500.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
699,1965,2009,0.0,894.0,894,894,1,5,1,1973.0,1.0,336.0,138500.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
700,2004,2004,0.0,1391.0,1391,1391,2,5,0,2004.0,2.0,530.0,196000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
701,2002,2002,630.0,1800.0,1800,1800,2,7,1,2002.0,3.0,765.0,312500.0,7.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
702,1969,1969,168.0,1164.0,1164,1164,1,6,0,1969.0,2.0,528.0,140000.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
703,2006,2006,466.0,1234.0,1264,2576,2,10,1,2006.0,3.0,666.0,361919.0,7.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
704,1900,1996,0.0,360.0,1032,1812,2,8,1,1999.0,2.0,672.0,140000.0,4.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
705,2004,2005,109.0,1473.0,1484,1484,2,7,0,2004.0,2.0,606.0,213000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
706,1930,1950,0.0,0.0,372,1092,2,7,0,1979.0,0.0,0.0,55000.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
707,1971,2002,351.0,1643.0,1824,1824,2,5,2,1971.0,2.0,739.0,302000.0,6.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
708,2006,2006,176.0,1324.0,1324,1324,2,6,1,2006.0,2.0,550.0,254000.0,7.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
709,2007,2007,0.0,728.0,728,1456,2,8,1,2007.0,2.0,400.0,179540.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
710,1966,1966,41.0,876.0,904,904,1,6,0,1966.0,1.0,408.0,109900.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
711,1935,2003,0.0,270.0,729,729,1,5,0,1979.0,0.0,0.0,52000.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
712,1900,1950,0.0,859.0,859,1178,1,7,0,1964.0,1.0,384.0,102776.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
713,1988,1989,0.0,1228.0,1228,1228,2,5,1,1988.0,2.0,472.0,189000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
714,1970,1970,160.0,960.0,960,960,1,6,0,1970.0,2.0,576.0,129000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
715,1976,2005,289.0,725.0,725,1479,2,6,0,1976.0,2.0,475.0,130500.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
716,1974,1974,174.0,1064.0,1350,1350,2,7,1,1974.0,2.0,478.0,165000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
717,1890,1998,0.0,718.0,1576,2554,1,8,0,1996.0,2.0,704.0,159500.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
718,1973,2000,0.0,1176.0,1178,1178,1,5,1,1973.0,2.0,439.0,157000.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
719,1993,1994,651.0,1311.0,1325,2418,2,9,1,1993.0,3.0,983.0,341000.0,6.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
720,1969,1969,0.0,971.0,971,971,1,5,1,1969.0,1.0,300.0,128500.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
721,1985,1985,0.0,1742.0,1742,1742,2,5,1,1985.0,2.0,564.0,275000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
722,2004,2004,169.0,848.0,848,848,1,3,0,2004.0,2.0,420.0,143000.0,5.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
723,1970,1970,0.0,864.0,864,864,1,5,0,1994.0,2.0,463.0,124500.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
724,1954,1972,0.0,941.0,997,1470,2,7,0,1958.0,1.0,548.0,135000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
725,2007,2008,340.0,1698.0,1698,1698,2,8,1,2007.0,3.0,768.0,320000.0,8.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
726,1970,1970,0.0,864.0,864,864,1,5,0,1989.0,2.0,660.0,120500.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
727,1988,2007,260.0,880.0,1680,1680,2,5,1,1988.0,2.0,540.0,222000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
728,2007,2007,82.0,1232.0,1232,1232,2,6,0,2007.0,2.0,632.0,194500.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
729,1958,1958,95.0,1584.0,1776,1776,2,9,0,1968.0,3.0,888.0,110000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
730,1925,1950,0.0,780.0,848,1208,1,5,0,1962.0,2.0,539.0,103000.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
731,1995,1996,0.0,1595.0,1616,1616,2,5,1,1995.0,2.0,608.0,236500.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
732,2003,2003,442.0,868.0,1146,1146,2,6,1,2003.0,2.0,438.0,187500.0,6.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
733,1998,1999,202.0,1153.0,1153,2031,2,8,1,1998.0,2.0,541.0,222500.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
734,1961,1983,0.0,864.0,1144,1144,1,6,1,1961.0,1.0,264.0,131400.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
735,1968,1968,0.0,948.0,948,948,1,6,0,1968.0,1.0,300.0,108000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
736,1914,1970,0.0,880.0,880,1768,1,6,2,1914.0,2.0,320.0,163000.0,6.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
737,1950,1950,0.0,0.0,1040,1040,2,6,0,1949.0,2.0,400.0,93500.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
738,2005,2005,0.0,893.0,901,1801,2,8,1,2005.0,3.0,800.0,239900.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
739,1987,1988,0.0,1200.0,1200,1200,3,5,0,1979.0,0.0,0.0,179000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
740,2004,2004,0.0,864.0,864,1728,2,7,0,2004.0,2.0,572.0,190000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
741,1910,2002,0.0,264.0,768,1432,2,7,0,1910.0,2.0,360.0,132000.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
742,1961,1996,0.0,912.0,912,912,1,5,0,1962.0,1.0,288.0,142000.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
743,2000,2001,108.0,1349.0,1349,1349,2,6,0,2000.0,2.0,539.0,179000.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
744,1963,1999,0.0,520.0,1464,1464,2,6,1,1997.0,2.0,480.0,175000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
745,1993,1993,0.0,1337.0,1337,1337,2,5,1,1993.0,2.0,462.0,180000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
746,1976,1996,289.0,1142.0,1175,2715,3,11,2,1994.0,2.0,831.0,299800.0,7.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
747,2000,2000,0.0,952.0,980,2256,2,8,1,2000.0,2.0,554.0,236000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
748,1880,2003,0.0,1240.0,1320,2640,1,8,1,1950.0,4.0,864.0,265979.0,6.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
749,1996,1996,338.0,1720.0,1720,1720,2,7,1,1996.0,2.0,527.0,260400.0,6.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
750,1945,1950,0.0,0.0,1088,1529,2,9,0,1945.0,1.0,240.0,98000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
751,1910,2004,0.0,576.0,792,1140,1,7,0,1979.0,0.0,0.0,96500.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
752,2003,2003,0.0,660.0,660,1320,2,6,0,2003.0,2.0,400.0,162000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
753,1997,1997,0.0,1479.0,1494,1494,2,6,0,1997.0,2.0,576.0,217000.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
754,2005,2005,178.0,1030.0,1038,2098,2,8,1,2005.0,3.0,878.0,275500.0,7.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
755,1969,2005,0.0,1026.0,1026,1026,1,5,0,1969.0,2.0,440.0,156000.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
756,1999,1999,894.0,729.0,742,1471,2,6,0,1999.0,2.0,440.0,172500.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
757,2007,2007,0.0,866.0,866,1768,2,7,0,2007.0,2.0,578.0,212000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
758,1978,1978,328.0,672.0,672,1386,2,6,1,1978.0,2.0,440.0,158900.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
759,1999,1999,360.0,744.0,757,1501,2,6,0,1999.0,2.0,440.0,179400.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
760,1995,1995,513.0,1318.0,1328,2531,2,9,1,1995.0,3.0,752.0,290000.0,7.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
761,1959,1959,0.0,864.0,864,864,1,5,0,2008.0,1.0,300.0,127500.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
762,1924,1950,0.0,1145.0,1301,1301,1,5,0,1965.0,2.0,440.0,100000.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
763,2009,2009,0.0,756.0,764,1547,2,7,0,2009.0,2.0,614.0,215200.0,6.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
764,1999,1999,673.0,1252.0,1268,2365,2,8,1,1999.0,3.0,856.0,337000.0,7.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
765,1995,1996,0.0,1494.0,1494,1494,1,6,1,1995.0,2.0,481.0,270000.0,7.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
766,2008,2008,284.0,1498.0,1506,1506,2,6,1,2008.0,2.0,592.0,264132.0,8.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
767,1988,1988,42.0,980.0,980,1714,2,7,1,1988.0,2.0,496.0,196500.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
768,1940,1985,0.0,983.0,983,1750,2,7,0,1989.0,1.0,423.0,160000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
769,2004,2005,0.0,1860.0,1836,1836,2,8,1,2004.0,2.0,484.0,216837.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
770,2003,2003,603.0,1650.0,1690,3279,3,12,1,2003.0,3.0,841.0,538000.0,7.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
771,1982,1982,0.0,858.0,858,858,1,5,0,1983.0,2.0,576.0,134900.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
772,1951,1951,0.0,836.0,1220,1220,1,6,0,1951.0,2.0,396.0,102000.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
773,1976,1976,0.0,1029.0,1117,1117,1,6,1,1976.0,2.0,672.0,107000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
774,1958,1958,1.0,912.0,912,912,1,5,0,1958.0,1.0,275.0,114500.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
775,2006,2006,375.0,1935.0,1973,1973,2,9,1,2006.0,3.0,895.0,395000.0,7.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
776,1998,1998,320.0,1204.0,1204,1204,2,5,0,1998.0,2.0,412.0,162000.0,5.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
777,2005,2006,240.0,1614.0,1614,1614,2,7,0,2005.0,3.0,865.0,221500.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
778,1974,1974,0.0,864.0,894,894,1,5,1,1974.0,2.0,440.0,142500.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
779,1977,1977,320.0,0.0,2020,2020,2,10,2,1977.0,2.0,630.0,144000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
780,1977,1977,90.0,975.0,1004,1004,1,4,0,1977.0,2.0,504.0,135000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
781,1995,1996,38.0,1237.0,1253,1253,2,6,1,1995.0,2.0,402.0,176000.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
782,1992,1992,0.0,761.0,810,1603,2,7,0,1992.0,2.0,484.0,175900.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
783,2001,2002,0.0,1413.0,1430,1430,2,6,0,2001.0,2.0,605.0,187100.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
784,1978,1978,104.0,1097.0,1110,1110,1,4,1,1978.0,2.0,602.0,165500.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
785,1914,2001,0.0,742.0,742,1484,2,9,1,1979.0,0.0,0.0,128000.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
786,1967,1967,0.0,1372.0,1342,1342,2,7,1,1967.0,2.0,457.0,161500.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
787,1915,1950,0.0,686.0,966,1652,2,7,0,1961.0,1.0,416.0,139000.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
788,2004,2004,0.0,956.0,956,2084,2,8,0,2004.0,2.0,618.0,233000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
789,1954,2000,0.0,901.0,901,901,1,4,0,1954.0,1.0,281.0,107900.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
790,1966,2007,157.0,832.0,976,2087,2,9,0,1966.0,2.0,444.0,187500.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
791,2005,2006,11.0,1145.0,1145,1145,2,5,1,2005.0,2.0,397.0,160200.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
792,1976,1976,0.0,1029.0,1062,1062,1,5,2,1976.0,2.0,539.0,146800.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
793,1996,1997,0.0,1117.0,1127,2013,2,8,1,1997.0,2.0,455.0,269790.0,6.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
794,2007,2007,140.0,1496.0,1496,1496,2,7,0,2007.0,2.0,474.0,225000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
795,1994,1996,0.0,712.0,1086,1895,2,7,1,1994.0,2.0,409.0,194500.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
796,1980,1981,130.0,650.0,888,1564,2,7,1,1980.0,2.0,476.0,171000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
797,1977,1977,148.0,660.0,1285,1285,1,7,1,1977.0,2.0,528.0,143500.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
798,1953,1953,0.0,773.0,773,773,1,4,0,1953.0,1.0,240.0,110000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
799,2008,2009,860.0,1926.0,1966,3140,3,11,2,2009.0,3.0,820.0,485000.0,8.0,4.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
800,1937,1950,252.0,731.0,981,1768,1,7,2,1939.0,1.0,240.0,175000.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
801,1997,1997,0.0,616.0,616,1688,2,8,0,1997.0,2.0,603.0,200000.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
802,1916,1990,0.0,1196.0,1196,1196,1,5,0,1957.0,2.0,440.0,109900.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
803,2005,2005,0.0,728.0,728,1456,2,7,1,2005.0,2.0,410.0,189000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
804,2008,2009,424.0,1734.0,1734,2822,3,12,1,2009.0,3.0,1020.0,582933.0,8.0,4.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
805,1954,1954,0.0,936.0,1128,1128,1,5,0,1954.0,1.0,286.0,118000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
806,2008,2008,256.0,1417.0,1428,1428,2,6,0,2008.0,2.0,554.0,227680.0,6.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
